Trial,Order,Block,Type,Stimuli_File1,Stimuli_File2,Stimuli_File3,Stimuli_File4,Cue_File1,Cue_File2,Response_File_Yes,Response_File_No,Match,Cue_Dimension,Pair1_Dimension,Pair2_Dimension,Key,Cue1_Duration,Cue1_Onset,Cue2_Duration,Cue2_Onset,ResponseYes_Duration,ResponseYes_Onset,ResponseNo_Duration,ResponseNo_Onset,ITI_Within,ITI_Between,Image1_Duration,Image1_Onset,Image2_Duration,Image2_Onset,Image3_Duration,Image3_Onset,Image4_Duration,Image4_Onset,Sound1_Duration,Sound1_Onset,Sound2_Duration,Sound2_Onset,Sound3_Duration,Sound3_Onset,Sound4_Duration,Sound4_Onset,Fixation_Duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_start.started,key_resp_start.started,key_resp_start.keys,key_resp_start.rt,cue_file1.started,cue_file1.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,sound_icon1.started,sound_icon1.stopped,sound_1.started,sound_1.stopped,sound_icon2.started,sound_icon2.stopped,sound_2.started,sound_2.stopped,image_blank_1.started,image_blank_1.stopped,key_press.started,key_press.stopped,fixation_text.started,cue_file2.started,cue_file2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,sound_icon3.started,sound_icon3.stopped,sound_3.started,sound_3.stopped,sound_icon4.started,sound_icon4.stopped,sound_4.started,sound_4.stopped,response_yes.started,response_yes.stopped,response_no.started,response_no.stopped,iti_blank.started,iti_blank.stopped,fixation_text.stopped,key_press.keys,key_press.corr,key_press.rt,text_score.started,participant,session,date,expName,psychopyVersion,frameRate,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,5,5,5,,,,,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,56.89054685167017,57.217030485997384,57.217030485997384,57.217030485997384,56.89054685167017,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.04054685167017,57.217030485997384,57.217030485997384,57.217030485997384,57.04054685167017,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,57.217030485997384,62.30425728500268,62.30425728500268,63.702049710998836,None,0,,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
5,Second_Order,1.0,audwhere,stimulus/audwhere_stim/right_toward_270h.wav,stimulus/audwhere_stim/left_toward_280h.wav,stimulus/audwhere_stim/left_away_270h.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,1.0,Match,Direction,Direction,1,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,6,6,6,,,,,63.702049710998836,68.95581215700076,63.702049710998836,63.702049710998836,63.702049710998836,63.702049710998836,64.05548735600314,65.05578057099774,64.04928009366655,,65.69006866800191,66.69020596700284,65.68790635666325,,68.95581215700076,70.01190388599935,72.03414717000123,75.85468976799893,70.01190388599935,70.01190388599935,75.4076348669987,70.01190388599935,70.01190388599935,70.01190388599935,70.01190388599935,70.36095626799943,71.65952331599692,70.20255151566768,,72.03414717000123,73.36598947399762,71.859622776665,,70.01190388599935,75.4076348669987,70.01190388599935,75.4076348669987,75.25312470000063,76.40000866100308,70.01190388599935,1,1,2.51060241900268,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
6,Second_Order,1.0,audwhere,stimulus/audwhere_stim/left_toward_280h.wav,stimulus/audwhere_stim/left_away_290h.wav,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/right_away_270h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,1.0,Match,Side,Side,1,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,7,7,7,,,,,76.40000866100308,81.65264294199733,76.40000866100308,76.40000866100308,76.40000866100308,76.40000866100308,76.75378360899776,77.75656173100288,76.75167030866966,,78.3900094069977,79.40575488800096,78.38731494766786,,81.65264294199733,82.6843620130021,84.68901235499652,88.65109069400205,82.6843620130021,82.6843620130021,88.20032818400068,82.6843620130021,82.6843620130021,82.6843620130021,82.6843620130021,83.19689376399765,84.50129425100022,83.04075111266526,,84.68901235499652,85.99872934100131,84.51796091766688,,82.6843620130021,88.20032818400068,82.6843620130021,88.20032818400068,87.86320734799665,89.38437668499682,82.6843620130021,2,0,2.191860083003121,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,7,,,,,0,8,8,8,,,,,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.06775736066872,89.38437668499682,89.38437668499682,89.38437668499682,89.06775736066872,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.21775736066871,89.38437668499682,89.38437668499682,89.38437668499682,89.21775736066871,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,89.38437668499682,94.61223696600064,94.61223696600064,97.1901311670008,None,0,,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
7,First_Order,2.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_290h.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,9,9,9,,,,,97.1901311670008,97.1901311670008,97.1901311670008,97.1901311670008,97.1901311670008,97.1901311670008,97.1901311670008,97.1901311670008,96.89707202366796,97.1901311670008,97.1901311670008,97.1901311670008,96.89707202366796,97.1901311670008,97.1901311670008,97.1901311670008,99.2318176100016,103.13797820299806,97.1901311670008,97.1901311670008,102.6294845520024,97.1901311670008,97.1901311670008,97.1901311670008,97.1901311670008,97.56610801000352,98.86671686799673,97.39757370266695,,99.2318176100016,100.54814043099759,99.06505618766484,,97.1901311670008,102.6294845520024,97.1901311670008,102.6294845520024,102.44988771600038,104.02551814199978,97.1901311670008,2,1,1.873547287999827,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
8,First_Order,2.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/right_away_280h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/direction_box.png,stimulus/audwhere_stim/direction_yes.png,stimulus/audwhere_stim/direction_no.png,None,Direction,None,Side,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,10,10,10,,,,,104.02551814199978,104.02551814199978,104.02551814199978,104.02551814199978,104.02551814199978,104.02551814199978,104.02551814199978,104.02551814199978,103.72583572733032,104.02551814199978,104.02551814199978,104.02551814199978,103.72583572733032,104.02551814199978,104.02551814199978,104.02551814199978,106.13266101200134,109.90359684800205,104.02551814199978,104.02551814199978,109.55680863100133,104.02551814199978,104.02551814199978,104.02551814199978,104.02551814199978,104.42998828500276,105.75267021799664,104.25837570666432,,106.13266101200134,107.48863729600271,105.9583780706637,,104.02551814199978,109.55680863100133,104.02551814199978,109.55680863100133,109.20191522299865,110.77170174800267,104.02551814199978,2,1,1.6673093060016981,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
9,First_Order,2.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_290h.wav,stimulus/audwhere_stim/left_toward_290h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Direction,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,11,11,11,,,,,110.77170174800267,110.77170174800267,110.77170174800267,110.77170174800267,110.77170174800267,110.77170174800267,110.77170174800267,110.77170174800267,110.47297480866352,110.77170174800267,110.77170174800267,110.77170174800267,110.47297480866352,110.77170174800267,110.77170174800267,110.77170174800267,112.85300146399823,116.63685119400179,110.77170174800267,110.77170174800267,116.32404203499755,110.77170174800267,110.77170174800267,110.77170174800267,110.77170174800267,111.14524139199784,112.46797770300327,110.97446325666921,,112.85300146399823,114.15215081500355,112.67164305766734,,110.77170174800267,116.32404203499755,110.77170174800267,116.32404203499755,115.97596669299674,117.54762443600339,110.77170174800267,1,0,1.6402350409989594,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
10,First_Order,2.0,audwhere,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/dummy.wav,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/left_toward_300h.wav,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/side_box.png,stimulus/audwhere_stim/side_yes.png,stimulus/audwhere_stim/side_no.png,None,Side,None,Direction,2,0.0,0,5.25,0,5.25,0,5.25,0,0.0,0.75,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1,0.5,1,2.125,0,,,,,0,12,12,12,,,,,117.54762443600339,117.54762443600339,117.54762443600339,117.54762443600339,117.54762443600339,117.54762443600339,117.54762443600339,117.54762443600339,117.22113983466504,117.54762443600339,117.54762443600339,117.54762443600339,117.22113983466504,117.54762443600339,117.54762443600339,117.54762443600339,119.67785755899968,123.48226922700269,117.54762443600339,117.54762443600339,123.02426319599908,117.54762443600339,117.54762443600339,117.54762443600339,117.54762443600339,117.93232869599888,119.28811793200293,117.76017782766964,,119.67785755899968,120.99417499399715,119.50407174366798,,117.54762443600339,123.02426319599908,117.54762443600339,123.02426319599908,122.6800373369988,124.22050615800254,117.54762443600339,1,0,1.5913448170031188,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,7,,,,,0,13,13,13,,,,,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,123.89893589366936,124.22050615800254,124.22050615800254,124.22050615800254,123.89893589366936,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.04893589366935,124.22050615800254,124.22050615800254,124.22050615800254,124.04893589366935,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,124.22050615800254,129.29770721300156,129.29770721300156,131.75260277000052,None,0,,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
11,Second_Order,2.0,audwhere,stimulus/audwhere_stim/right_toward_300h.wav,stimulus/audwhere_stim/right_away_300h.wav,stimulus/audwhere_stim/left_away_280h.wav,stimulus/audwhere_stim/right_away_290h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,2.0,Match,Side,Direction,2,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,14,14,14,,,,,131.75260277000052,137.01871871500043,131.75260277000052,131.75260277000052,131.75260277000052,131.75260277000052,132.10915548299818,133.11748490299942,132.10495525166723,,133.7380477580009,134.74669900500157,133.73379776366735,,137.01871871500043,138.0871172870029,140.0499736970014,144.03897912100365,138.0871172870029,138.0871172870029,143.58455519199924,138.0871172870029,138.0871172870029,138.0871172870029,138.0871172870029,138.45852944099897,139.6723879199999,138.28429144467034,139.4724560140021,140.0499736970014,141.2388345579966,139.88158439266797,,138.0871172870029,143.58455519199924,138.0871172870029,143.58455519199924,143.25407790899771,144.44581515900063,138.0871172870029,1,0,1.6239480760050355,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
12,Second_Order,2.0,audwhere,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/right_toward_270h.wav,stimulus/audwhere_stim/left_toward_270h.wav,stimulus/audwhere_stim/left_away_300h.wav,stimulus/audwhere_stim/match_blank.png,stimulus/audwhere_stim/match_box.png,stimulus/audwhere_stim/match_yes.png,stimulus/audwhere_stim/match_no.png,2.0,Match,Direction,Side,2,5.25,0,5.25,0,5.25,0,5.25,0,0.75,0.75,0,0,0,0,0,0,0,0,1,0.5,1,2.125,1,0.5,1,2.125,0,,,,,0,15,15,15,,,,,144.44581515900063,149.69475334599701,144.44581515900063,144.44581515900063,144.44581515900063,144.44581515900063,144.81163973599905,145.81838270700246,144.80788766966387,,146.44146304499736,147.44615283599705,146.4389311216694,,149.69475334599701,150.77517439799703,152.86711185699824,156.638733754,150.77517439799703,150.77517439799703,156.19563812200067,150.77517439799703,150.77517439799703,150.77517439799703,150.77517439799703,151.15832512299676,152.4960917510034,150.9788433276665,,152.86711185699824,154.17843640100182,152.69977540866628,,150.77517439799703,156.19563812200067,150.77517439799703,156.19563812200067,156.04767648500274,157.50823917399975,150.77517439799703,2,1,2.2880007310013752,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
0,0.0,None,fixation,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhat_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,stimulus/audwhere_stim/blank_white.png,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,6,,,,,0,16,16,16,,,,,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.20323911966506,157.50823917399975,157.50823917399975,157.50823917399975,157.20323911966506,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.33657245299838,157.50823917399975,157.50823917399975,157.50823917399975,157.33657245299838,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,157.50823917399975,162.72950257699995,162.72950257699995,164.14172269799747,None,0,,,reldom2_s008\,001,2025-02-06_11h39.24.946,audwhere_practice_AC,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.14172269799747,,,,,,,
